torque,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0
70.0,82783.8,286742.7,318511.5,68688.9,64833.9,219606.2,1011291.6,188779.5,32272.0,29693.6,15395.8,4664.1,817.6,446.2,47.7,,,,,,,,,,,,
80.0,90476.2,268759.9,294821.9,59377.3,82989.6,241791.0,1035882.7,182834.3,21956.8,28882.9,31687.7,6171.2,1135.9,1097.5,47.7,,,,,,,,,,,,
90.0,90056.2,261281.1,288902.8,63954.1,68190.4,253162.0,1032204.2,169100.7,37550.3,25071.7,34960.8,7616.9,3189.0,1213.0,190.7,,,,,,,,,,,,
100.0,102121.7,268763.4,293123.9,87874.2,68591.2,277376.4,1292730.2,245064.4,36145.1,20845.3,19839.9,9300.7,1376.5,1151.8,47.7,,,,,,,,,,,,
110.0,88510.4,281044.0,283022.4,80859.4,68063.2,294075.1,1363002.4,239051.6,32760.7,30550.4,23633.3,18454.2,3774.5,3397.0,,,,,,,,,,,,,
120.0,96073.2,335233.9,319912.0,78147.3,84662.7,306443.6,1547372.8,303163.5,29276.6,33307.2,19604.5,11240.0,3969.6,5798.1,,47.7,,,,,,,,,,,
130.0,103893.0,374366.2,351655.8,97816.8,105941.4,364750.8,1738356.1,296515.9,25509.8,40530.9,25205.6,8352.9,4325.0,1416.5,291.1,,,,,,,,,,,,
140.0,103471.6,345128.8,339194.7,109739.3,74457.3,362601.8,1672668.0,259024.1,28057.0,31688.7,28715.3,12001.2,6657.4,904.9,339.0,47.7,,,,,,,,,,,
150.0,82299.5,340953.2,332573.0,102715.3,69039.9,378110.2,1799597.7,253591.9,26620.0,26837.3,18900.6,19015.8,6143.4,531.3,484.3,,,,,,,,,,,,
160.0,100331.1,357898.1,350919.9,101154.6,78737.7,379329.2,1694696.4,263187.3,33365.0,24619.4,23012.0,13636.9,6214.3,780.5,484.7,47.7,,,,,,,,,,,
170.0,95448.9,354140.9,363386.5,132505.8,80267.7,404538.9,1788881.9,264849.9,36220.4,36019.0,26599.4,13037.9,4911.9,726.7,532.9,,,,,,,,,,,,
180.0,98063.6,347870.5,334805.5,195962.3,99195.6,413314.1,1778757.3,260631.5,36364.6,24368.9,25155.7,9557.7,4490.4,1511.5,,,,142.9,,,,,,,,,
190.0,115412.9,354267.1,341690.1,138872.7,89387.5,402139.2,1693312.8,234655.7,45664.1,37148.0,33908.3,13549.3,5842.6,4435.8,47.9,191.5,,95.3,,,,,,,,,
200.0,122853.1,386802.8,337485.5,86803.7,81689.5,411057.8,1625813.9,211067.9,59639.4,49194.0,33841.6,23246.2,5303.9,8440.6,188.4,47.9,47.6,47.6,,,,,,,,,
210.0,105532.3,369109.5,314919.2,95656.3,75762.1,423057.9,1606398.8,214363.7,35414.1,61393.3,68965.4,26375.9,12191.8,10898.4,700.3,,47.9,190.8,,,,,,,,,
220.0,103961.1,384396.9,312422.3,101445.6,83142.1,378424.2,1425598.6,224629.2,31762.2,57669.5,37917.9,25067.8,14437.8,3784.4,524.0,,238.5,143.0,,,,,,,,,
230.0,109131.2,403034.3,362135.4,100640.7,103760.2,397261.5,1389922.4,216126.4,53825.2,34731.5,26807.4,34157.1,10334.7,4697.8,810.6,,143.2,95.4,,,,,,,,,
