torque,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0
70.0,82783.8,286742.7,318476.1,68459.8,63203.2,207963.9,833720.9,158401.9,30251.7,28369.3,15174.4,4581.1,817.6,446.2,47.7,,,,,,,,,,,,
80.0,90476.2,268759.9,294821.9,58572.7,81230.4,227864.9,829264.8,141784.1,19615.8,28138.2,31604.6,5840.0,887.9,1097.5,47.7,,,,,,,,,,,,
90.0,90056.2,261281.1,288867.4,63747.0,65916.9,240245.3,816761.7,133753.9,35662.9,23912.3,34800.7,7522.8,2982.1,1213.0,190.7,,,,,,,,,,,,
100.0,102121.7,268763.4,293088.3,87478.1,66380.7,261021.8,1069928.7,185789.3,34149.0,19778.0,19525.2,9112.4,1210.3,1151.8,47.7,,,,,,,,,,,,
110.0,88510.4,281044.0,283022.4,80478.3,65512.7,278839.5,1130785.6,177958.8,30943.2,28664.2,22671.9,18265.3,3609.1,3397.0,,,,,,,,,,,,,
120.0,96073.2,335120.8,319734.6,77789.4,80388.7,289636.2,1249118.4,225703.1,25550.1,31233.6,18472.6,11051.1,3969.6,5798.1,,47.7,,,,,,,,,,,
130.0,103893.0,374290.7,351535.1,96643.4,101903.3,342273.6,1443964.4,205102.9,20879.0,36740.0,24670.1,8163.7,4325.0,1416.5,291.1,,,,,,,,,,,,
140.0,103376.9,344862.7,338835.4,108509.3,69803.5,332331.8,1281810.0,161701.1,20312.3,27793.4,28187.6,11851.5,6657.4,904.9,339.0,47.7,,,,,,,,,,,
150.0,82204.8,340611.5,332325.9,101358.5,63495.2,349101.3,1428106.7,182526.4,21313.8,25129.6,18489.2,18836.8,6143.4,531.3,484.3,,,,,,,,,,,,
160.0,100236.4,357822.6,350771.4,100527.7,75155.8,354434.2,1373067.7,206095.8,28284.6,22571.7,22511.9,13220.7,6214.3,780.5,484.7,47.7,,,,,,,,,,,
170.0,95354.2,353808.3,363175.2,131548.8,77318.0,376544.5,1427646.1,203233.6,32575.7,34431.3,26462.7,13008.1,4911.9,726.7,532.9,,,,,,,,,,,,
180.0,97968.4,347775.3,333958.5,195381.3,95607.3,381638.4,1408702.0,183930.6,33587.8,22722.6,25057.5,9527.9,4490.4,1511.5,,,,142.9,,,,,,,,,
190.0,115270.6,354220.0,341430.8,137669.5,85109.2,376383.5,1324216.5,182779.7,42448.0,36168.3,33869.7,13549.3,5842.6,4435.8,47.9,191.5,,95.3,,,,,,,,,
200.0,122663.3,386755.8,337422.5,86127.7,78423.2,389227.1,1310969.4,168018.2,56752.3,47745.8,33803.2,23246.2,5303.9,8440.6,188.4,47.9,47.6,47.6,,,,,,,,,
210.0,105485.2,369062.4,314919.2,95135.9,73177.8,401988.5,1308626.9,175526.9,33172.0,60356.8,68728.6,26138.4,12191.8,10898.4,700.3,,47.9,190.8,,,,,,,,,
220.0,103961.1,384396.9,312138.9,99695.4,81446.0,359418.7,1235204.6,202102.2,30884.4,57094.6,37681.6,24553.9,14437.8,3784.4,524.0,,238.5,143.0,,,,,,,,,
230.0,109131.2,403034.3,361820.2,100064.2,102604.6,378529.2,1203014.6,193580.9,51807.7,33340.6,26256.6,34038.5,10334.7,4697.8,810.6,,143.2,95.4,,,,,,,,,
240.0,98645.6,402764.8,389193.9,119730.0,83929.1,378127.7,1068381.1,132894.9,54288.5,45235.7,31077.2,32310.2,11088.2,2761.7,483.4,,47.6,190.6,,,,,,,,,
250.0,127582.2,450303.1,356361.1,127002.1,69021.2,376046.8,991691.8,107507.9,48662.8,52906.4,49926.8,17973.4,7858.7,5732.3,366.7,,95.2,47.6,,,,,,,,,
260.0,145107.2,449523.7,286187.4,107873.5,49097.2,349400.4,909214.7,110380.4,40193.6,44322.8,49994.6,20984.9,8840.5,4545.3,76.0,,,,,,,,,,,,
270.0,117328.4,399429.8,311684.1,109349.6,53157.4,309446.0,877376.9,102109.3,42631.6,32655.7,36324.2,25885.1,6079.0,4880.7,83.3,,,,,,,,,,,,
280.0,128275.3,409093.9,281850.6,89643.9,50172.9,326189.3,790644.2,91425.2,39004.8,29030.7,43537.3,50886.2,7176.2,3899.0,93.1,,,,,,,,,,,,
290.0,118520.0,374424.2,251886.9,77284.6,50512.4,312217.7,720140.3,86779.6,36677.1,25044.7,23398.2,66584.4,20785.7,3153.6,464.6,141.2,,,,,,,,,,,
300.0,113628.5,354396.0,252120.0,84827.2,53407.8,304198.1,628479.9,96542.0,36620.9,19250.9,15498.0,34963.7,27536.5,8815.5,844.3,186.8,,,,,,,,,,,
310.0,99356.3,359387.7,261541.1,75851.0,54294.0,268776.5,559691.6,90288.9,37990.4,19862.8,17603.7,27049.0,20885.9,15275.3,1078.2,281.5,,,,,,,,,,,
320.0,94162.9,327196.0,251735.2,71516.9,49691.0,252306.8,539587.2,65636.7,27324.3,18932.8,18590.5,18882.3,21305.9,3473.2,983.5,788.2,,,,,,,,,,,
330.0,96606.9,298073.9,262089.2,62729.4,39953.1,268671.7,535824.6,54325.7,22192.6,25605.5,15016.3,12439.3,17287.4,2934.0,46.8,270.4,,,,,,,,,,,
340.0,92012.0,275832.2,255034.4,57079.2,36633.3,267549.7,514806.6,37318.0,22467.2,17888.1,11121.1,17089.6,11725.0,4305.3,93.6,264.6,,,,,,,,,,,
350.0,102816.7,246013.2,236714.4,64091.7,37723.9,259589.2,483007.5,43956.4,31616.6,16815.8,12127.9,40376.1,18774.2,3003.2,41.2,129.2,,,,,,,,,,,
360.0,108316.8,230846.7,204819.8,61890.7,44883.4,241739.0,408818.0,35615.0,27705.5,23488.4,20473.0,25287.7,18019.3,1091.3,82.5,,165.9,,,,,,,,,,
370.0,98367.9,205000.3,194799.8,56293.7,32216.1,209272.1,410980.6,26457.8,24831.0,21584.0,11018.8,19298.0,13804.3,380.1,249.5,207.4,124.1,,,,,,,,,,
380.0,83191.6,186065.5,164577.2,58049.7,26525.0,213142.7,352818.0,26536.7,31945.0,13394.0,3041.4,4286.3,6178.8,207.9,41.6,248.9,124.1,,,,,,,,,,
