2540.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2580.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2630.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2720.0,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
2740.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2850.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,
2910.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,
2920.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2940.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
3520.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,
3560.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,
